,Uniq Id,Crawl Timestamp,Average_Salary,Average_Experience,fun_0,fun_1,fun_2,fun_3,fun_4,fun_5,skill_0,skill_1,skill_2,skill_3,skill_4,skill_5,skill_6,skill_7,skill_8,skill_9,role_cat_0,role_cat_1,role_cat_2,ind_0,ind_1,ind_2,ind_3,role_0,role_1,job_0,job_1,job_2,loc_0,loc_1,loc_2,loc_3
71,1908d98777f46791e41c963d90c848b7,2019-07-05 19:28:45+00:00,650000.0,4.0,Sales , Retail , Business Development,,,,Marketing Strategy, Strategic Thinking, Interpersonal Communication, Sales, Promotions, Accounting, Account Management, Team Leading, Business Development Management, Advertising,Retail Sales,,,Media, Entertainment, Internet,,Sales,Business Development Manager,Hiring for Accounts Manager (business Development)- Radio In,,,Mumbai,,,
72,1e1cedc5abe0d3c95c79681e26f1b776,2019-07-04 05:53:43+00:00,450000.0,11.0,Supply Chain , Logistics , Purchase , Materials,,,Assistant Manager Purchase,,,,,,,,,,Purchase,Material Management,,Electricals, Switchgears,,,Purchase Executive,,Assistant Manager Purchase,,,Gurgaon,Manesar,,
73,1b553679588d076a72eb34b6066bd0bb,2019-07-07 04:55:00+00:00,775000.0,4.5,ITES , BPO , KPO , LPO , Customer Service , Operations,BPO, Transactional Quality, Quality Management, Quality manager, manager Quality,,,,,,Quality,,,BPO, Call Centre, ITeS,,Quality Assurance,Quality Control Manager,Hiring for Manager Quality ( Voice and Chat),,,Delhi NCR,,,
74,49b74a4b981ce80a8edf19ffe5180dc4,2019-08-04 05:19:23+00:00,1000000.0,9.5,Sales , Retail , Business Development,,,,pharma chemicals, business development, api, intermediates, sales,,,,,,Corporate Sales,,,Chemicals, PetroChemical, Plastic, Rubber,Sales,Business Development Manager,Asst Sales Manager_ API_ Chemical Distribution_ Mumbai,,,Mumbai,,,
75,eb2507f062325adbf258b1b57af2e9ae,2019-08-05 01:27:16+00:00,1000000.0,7.0,IT Software - Application Programming , Maintenance,,,,,Hibernate, Design Patterns, Cloud, Spring Boot, Team Leader, core java, Web Services, Microservices,,,Programming & Design,,,IT-Software, Software Services,,,Team Lead,Technical Lead,Java- Technical Lead- Tavant Technologies - Hyderabad,,,Hyderabad,,,
76,ed75d85509c94e60d4ace08cde2dd4b7,2019-07-04 19:48:27+00:00,300000.0,4.5,Sales , Retail , Business Development,,,,Sales, insurance sales, agency sales, Direct sales, life advisor, channel sales, life insurance advisor, life insurance, agency,,Retail Sales,,,Insurance,,,,Sales,Business Development Manager,"Agency Manager || Life Insurance ||ahmedabad , Bhopal , Vadodara",,,Bhopal,Ahmedabad,Vadodara,
77,ee1f8b1f9f546d9d03d2bb44e6564420,2019-07-06 10:53:28+00:00,250000.0,3.5,Teaching , Education , Training , Counselling,,,Training Needs, Soft Skills, Accent, HR, Feedback, Coaching, Customer Service, Process Compliance,,,Teachers,,,BPO, Call Centre, ITeS,,Technical , Process Trainer,HR Trainer,,,Bengaluru,,,
78,50aa94a2b729101e49ed48aa7a925cd8,2019-07-04 16:38:13+00:00,600000.0,15.0,Production , Manufacturing , Maintenance,,,,Real Estate Construction, Project Management, Interpersonal Communication, Communication Skills, Project Manager, Project Coordinator, site coordinator,,,,Production,Manufacturing,Maintenance,Real Estate, Property,,,Project Manager-Production,Manufacturing,Project Manager For Civil Work,,,Ahmedabad (Ellisbridge),,,
79,36c9cbac9db9369ff6eab2cf6520a496,2019-08-05 00:47:26+00:00,1875000.0,14.0,IT Software - Application Programming , Maintenance,,,,,apache camel, Administration, Technical Support, redhat, Activemq,,,,,,System Design,Implementation,ERP,IT-Software, Software Services,,,Subject Matter Expert,,"SME Techincal Supervisor_ Red Hat, Fuse, Apache, Camel_magarpatta",,,Pune,,,
80,5f8d76b99c21c535279be1bc118a8025,2019-07-06 13:31:26+00:00,7500000.0,22.0,Production , Manufacturing , Maintenance,,,,Fire Safety, fire, Senior Management,,,,,,,,Safety,Health,Environment,Real Estate, Property,,,Safety Officer,Manager,VP , Sr.vp Fire,,Delhi NCR,,,
81,156057fca635058df3288328e7ba7683,2019-07-04 06:12:30+00:00,487500.0,4.5,Analytics & Business Intelligence,,,,,,Reporting, Data Analysis, Business Analytics, Data Analytics, kpo,,,,,,Analytics & BI,,,KPO, Research, Analytics,,Data Analyst,,Senior Data Analyst,,,Mohali,Chandigarh,,
82,21364186cbc95d0667751580a7367c65,2019-07-05 00:02:49+00:00,200000.0,3.5,Production , Manufacturing , Maintenance,,,,service engineering, maintenance, breakdown, shutdown, amc, installation, repair, troubleshooting, field service engineer, Preventive Maintenance,Production,Manufacturing,Maintenance,Printing, Packaging,,,Service,Maintenance Engineer,Service Engineer - Bhiwadi,,,Delhi NCR,Bhiwadi,,
83,29476ac9bbff9a67eb53b45c44972612,2019-08-04 14:07:50+00:00,550000.0,6.5,Sales , Retail , Business Development,,,,enterprise sales, relationship building, new business, sales strategy, B2B Sales, marketing management, cross selling, product marketing, consultative sales, b2b marketing,Institutional Sales,,,Advertising, PR, MR, Event Management,Sales,Business Development Manager,Sales Manager,,,Chennai,,,
84,e919a4da161982537b6197fb66d7b3b9,2019-08-04 07:07:35+00:00,287500.0,1.5,Accounts , Finance , Tax , Company Secretary , Audit,,accounts executive, Accounting, accounts, finance,,,,,,,Accounts,,,BPO, Call Centre, ITeS,,Accounts Executive,Accountant,Accounts Executive For 1-2 Years Experience,,,Noida,,,
85,310da95c17ca7b79a5b04872d381a14e,2019-08-05 21:39:11+00:00,175000.0,2.0,Site Engineering , Project Management,,,,,Monthly Reports, Maintenance, Technician Activities, Water Quality,,,,,,,Site Engineering,,,Other,,,,Maintenance Engineer,,Swimming Pool Technician,,,Bengaluru,,,
86,8d968c53d27d2c4f0a5a898aec7e60ea,2019-08-04 04:18:33+00:00,1000000.0,8.5,Sales , Retail , Business Development,,,,project sales, Architects, Sales Operations, Sales Management, distributor, interior designers, Area Management, contractors, Area, Developers,Retail Sales,,,Construction, Engineering, Cement, Metals,Sales,Business Development Manager,Manager Sales ," Area Manager (tiles, Bath Fitting,paints)",,Delhi NCR,Kolkata,Chandigarh,
87,fbb0406b76dd4d05fe075236b3782b26,2019-07-05 23:32:03+00:00,287500.0,3.0,Sales , Retail , Business Development,,,,Manager Sales, Sales Manager, assistant sales manager, MICE, Travel Agent, Senior Sales Executive, senior sales officer, Corporate Sales, Hotel Sales, Room Sales,Retail Sales,,,Travel , Hotels , Restaurants , Airlines ,Sales Executive,Officer,Sr. Sales , Sales Executive,,Delhi NCR (Sunder Nagar),,,
88,3aa2b6daae39a900175354d52eb41eaf,2019-08-04 04:59:04+00:00,187500.0,2.5,Production , Manufacturing , Maintenance,,,,cnc, cnc operator, cnc maintenance, cnc programming,,,,,,,Production,Manufacturing,Maintenance,Industrial Products, Heavy Machinery,,,Factory Head,,CNC Machine Operator,,,Ahmedabad,Gandhinagar,,
89,d588716cf8c6a4b38990b85443eab2ca,2019-07-05 20:20:34+00:00,212500.0,0.5,ITES , BPO , KPO , LPO , Customer Service , Operations,Customer Care, Inbound Process, Night Shift, Customer Care Executive, Customer Care Officer, BPO, Domestic BPO, International BPO,,,Other,,,BPO, Call Centre, ITeS,,Fresher,,Customer Care Executive,,,Delhi NCR,,,
90,5ad21e4f9954de3bb32e48fa2b1fae9c,2019-08-04 16:30:18+00:00,600000.0,5.5,IT Software - Application Programming , Maintenance,,,,,Fortigate, Networking, Routing, Hyper - V, Dlp, Sophos, Windows, Virtualization, Switching, Firewall,Admin,Maintenance,Security,Banking, Financial Services, Broking,,Technical Support Engineer,,Urgent Opening For Asst. Manager-it Infrastructure - Mumbai,,,Mumbai,,,
91,dfe71f8ca8a6daeaf6ebbc6b16974601,2019-08-05 10:37:40+00:00,600000.0,2.5,IT Software - Application Programming , Maintenance,,,,,electronic trading, structured finance, dcf, equity research, bloomberg, investment banking, business analysis, bonds, valuation, advanced excel,System Design,Implementation,ERP,Banking, Financial Services, Broking,,Business Analyst,,Business Analyst - Structured Finance,,,Gurgaon,,,
92,1e6b05ea5905fe8c43438901b2a11ed1,2019-08-04 20:50:47+00:00,337500.0,1.0,Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology,,biotechnology, microbiology, nursing, biomedical, medical coding, medical coder, pharmacy, life sciences,,,Medical Professional,,,Medical, Healthcare, Hospitals,,Intern,,Medical Coding Job(fresher Ug,"pg) Pharm,lifescience,be(biotech&biomed)",,Chennai Vellore,Salem Erode,Madurai Trichy,
93,48711cc3ac1be2328234985f2f679730,2019-07-06 12:03:39+00:00,650000.0,5.5,Sales , Retail , Business Development,,,,Equity, Currency, Mutual Funds, Commodities, Stock Broking, New Client Acquisition, Business Generation, Channel Distribution, Team Management, team handling,Senior Management,,,Banking, Financial Services, Broking,,Head,VP,Assistant Vice President - Stock Broking - Delhi,,,Delhi NCR,,,
94,0ede3c5a0c102a5d4825ed72de10c2f9,2019-08-04 14:23:31+00:00,237500.0,2.0,HR , Recruitment , Administration , IR,,,head hunting, talent acquisition, Recruitment Executive, it recruitment, screening, technical recruitment, hiring, recruitment consultant, recruitment, sourcing,HR, Recruitment , IR,IT-Software, Software Services,,,Recruitment Executive,,"IT Recruiter, Technical Recruiter",,,Noida,,,
95,b07f4661a7ed5b276718a39ebb44c470,2019-07-04 05:33:26+00:00,250000.0,2.0,Journalism , Editing , Content,,,,Editing, proof reading, content writer, editor, Articles, Article Writing, Content Editor, Journalism, Mass Communication, Copywriter,Content Development,,,Media, Entertainment, Internet,,Content Developer,,Content Writer Required for a Monthly Magazine,,,Delhi NCR,Ghaziabad,Noida,
96,cbd474680d2c9729d4a4f64ac84bb6b1,2019-08-04 01:47:19+00:00,562500.0,2.5,Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology,,MBBS, B.sc, Biotech, Dermatology, Rheumatology, ENT, BDS, Medicine, Pathology, Immunology,Drug Regulatory Affairs,Documentation,,Medical, Healthcare, Hospitals,,Documentation,Medical Writing,"Medical Scribe Chandigarh Mohali Noida No Fees, Salary-26k To 48k",,,Chandigarh,Mohali,Panchkula,
97,30b90cdcea922af755a9a1bb735cb942,2019-07-04 04:05:35+00:00,250000.0,1.5,ITES , BPO , KPO , LPO , Customer Service , Operations,back office processing, BPO, part time, data entry, computer operator, backend, non voice, chat process, account, marketing,Other,,,BPO, Call Centre, ITeS,,Fresher,,Back Office Executive|data Entry Operators|domestic BPO,,,Mumbai,Pune,,
98,b2203e6f06b121e3843ffdc460336b8d,2019-08-05 01:41:28+00:00,275000.0,2.0,ITES , BPO , KPO , LPO , Customer Service , Operations,international bpo, IT Helpdesk, freshers, customer care, international voice, call center, customer support, technical helpdesk, service desk, bpo fresher,Voice,,,BPO, Call Centre, ITeS,,Associate,Senior Associate -(NonTechnical),Hiring For Day Shift Non Voice Sal. Up To 24K,,,Gurgaon,,,
99,a8377afd69d93dd90d2999c69fab3681,2019-07-04 19:16:43+00:00,225000.0,1.0,Accounts , Finance , Tax , Company Secretary , Audit,,Business Development, Sales, Bde, New Business, Business Analyst, Business Development Manager, Business Development Executive, Senior Business Analyst, Sales Manager, Banker,Accounts,,,Banking, Financial Services, Broking,,Accounts Executive,Accountant,Requirement in Private bank for BDE,,,Delhi NCR,Gurgaon,Noida,
100,6fcee013996be3bf9e0cb3a51accbc30,2019-07-06 13:31:59+00:00,375000.0,5.5,IT Software - Application Programming , Maintenance,,,,,Unix,,,,,,,,,,Admin,Maintenance,Security,IT-Software, Software Services,,,System Administrator,,Urgent Opening - Hp-ux Administrator,,,Delhi NCR,,,
101,deb644736d95f27b61a907e58a1da573,2019-07-04 20:03:34+00:00,550000.0,4.5,Accounts , Finance , Tax , Company Secretary , Audit,,Mba Finance, Auditing, Internal Audit, SOX, Audit Compliance, Compliance,,,,,Accounts,,,Accounting, Finance,,,Accounts Executive,Accountant,BCOM (hiring for Top4) Internal Audit ,compliance Call Vikas,,Delhi NCR,Gurgaon,,
102,732e0a81c67ceb9e48c4234696f21b17,2019-08-04 05:20:42+00:00,550000.0,4.5,Sales , Retail , Business Development,,,,Sales, Marketing,,,,,,,,,Retail Sales,,,Banking, Financial Services, Broking,,Area Sales Manager,,Opening For Sales and Marketing_nariman Point,,,Mumbai,Mumbai Suburbs,,
103,e3158f18f29c25dcf9c2b8aa33a6892d,2019-08-04 13:29:35+00:00,600000.0,6.5,Sales , Retail , Business Development,,,,digital marketing, international sales, international marketing, international business development, business development, Export Marketing,,,,,Institutional Sales,,,Internet, Ecommerce,,,Sales,Business Development Manager,Business Development Manager-digital , Export,,Noida,,,
104,ac5a28b814111c9d884524297aeb1bac,2019-07-04 18:17:20+00:00,300000.0,5.5,Sales , Retail , Business Development,,,,direct sales, channel sales, health insurance, relationship manager, business development manager, sales manager, sales development manager, sdm, banking sales, sales,Channel Sales,,,Insurance,,,,Client Relationship Manager,,Associate Relationship Manager-direct Channel-life or Health Insurance,,,Nagpur,Bhopal,Indore,Ahmedabad
105,d69762ef50059470580e8fe77c8a9150,2019-08-04 03:08:34+00:00,425000.0,4.5,ITES , BPO , KPO , LPO , Customer Service , Operations,international bpo, team leading, team manager, wipro, attrition management, tl, teleperformance, shrinkage,,,Voice,,,BPO, Call Centre, ITeS,,Team Leader -(NonTechnical),,Team Leader Operations For International BPO - Kolkata,,,Kolkata,,,
106,5fb41539a83b2ca84d50639f0d88cf87,2019-07-04 19:54:06+00:00,400000.0,4.0,Production , Manufacturing , Maintenance,,,,Validation, Analytical Method Validation, Api Production, Research, Bulk Drugs, GC, HPLC, API Manufacturing,,,Production,Manufacturing,Maintenance,Pharma, Biotech, Clinical Research,,Quality Assurance,Quality Control Executive,"WALK IN Interview at Boisar for API, Formulation and R&amp;D Department",,,Mumbai,Valsad,Vapi,
107,8906d5d04c6336859797e3706a9dab86,2019-07-05 17:30:53+00:00,162500.0,1.0,Engineering Design , R&D,,,,,cad, catia, creo, design engineering, mechanical design, mechanical engineer, ansys, fea, cae, finite element analysis,Engineering Design,,,Oil and Gas, Energy, Power, Infrastructure,Design Engineer,,Design Engineer,,,Bengaluru (9th Block Jayanagar),,,
108,3a47f9bc8985fbae7da58e29d8d4ac8c,2019-07-04 06:00:20+00:00,450000.0,3.0,IT Software - Application Programming , Maintenance,,,,,codeigniter, laravel, jquery, php, ajax, mysql, mvc framework, php mysql, database, symphony,Programming & Design,,,IT-Software, Software Services,,,Software Developer,,Drupal Developer,,,Mumbai,,,
109,0c3a8b1ae208c1328ce82c946f641b8f,2019-08-04 13:32:11+00:00,225000.0,2.5,ITES , BPO , KPO , LPO , Customer Service , Operations,chat process, Non Voice, Non Voice Process, BPO Fresher, Fresher, International BPO,,,,,Voice,,,BPO, Call Centre, ITeS,,Associate,Senior Associate -(NonTechnical),"Chat Process, Chat Support Executive, Online Chat Representative",,,Delhi NCR,,,
110,c992cdfce511c76de8fc8ec78ae88362,2019-07-05 15:14:50+00:00,150000.0,0.0,Production , Manufacturing , Maintenance,,,,maintenance engineering, mechanical engineering,,,,,,,,,Other,,,Automobile, Auto Anciliary, Auto Components,,Trainee,,Required Maintenance Engineer Fresher 2019 Batch only,,,Mumbai,Pune,Nasik,
111,8a514f92697d5903fa73adeb3f3f0b17,2019-08-04 05:00:31+00:00,450000.0,3.5,Accounts , Finance , Tax , Company Secretary , Audit,,accounts receivable, balance sheet, accounts payable, journal entries, intercompany reconciliation, general accounting, general ledger, quick books, bank reconciliation, intercompany accounts,Accounts,,,KPO, Research, Analytics,,Accounts Executive,Accountant,Walkin For Account Executive , Assistant Team Leader - US Accounting,,Ahmedabad,,,
112,a86163c28d777fc726f3c50e50ca200b,2019-08-04 02:14:26+00:00,1500000.0,9.5,IT Software - Application Programming , Maintenance,,,,,C#, NUnit, LINQ, SOA, SVN, SQL Server, Telerik, Microservices, Git, Javascript,Programming & Design,,,IT-Software, Software Services,,,Software Developer,,Techinal Lead (.net),,,Hyderabad,,,
113,d39dab46cff01d77afba52842541c7d5,2019-08-04 21:33:05+00:00,800000.0,6.5,ITES , BPO , KPO , LPO , Customer Service , Operations,Call Quality, Training Needs, ISO 9001, Feedback, Quality Analysis, Pareto Analysis, Continuous Improvement, Customer Satisfaction, Process Improvement Initiatives, Lean Six Sigma,Quality,,,Other,,,,Team Leader-Quality Assurance,Quality Control,"Quality Analyst Lead,",,,Bengaluru,,,
114,74ba1fb09bf578cdc1b44fa70ad38924,2019-08-04 10:12:33+00:00,2000000.0,8.5,Engineering Design , R&D,,,,,fabrication, Material Science, Sheet Metal,,,,,,,,Senior Management,,,Consumer Electronics, Appliances, Durables,,Head,VP,Senior Manager-materials Technology Leader,,,Ahmedabad,,,
115,d1e1f07eda466ea5c606152c3e36fef6,2019-07-06 17:13:19+00:00,1850000.0,9.0,Purchase / Logistics / Supply Chain,,,,,,Sales, Supply Planning, Supply Chain, FMCG, Demand Planning, SAP, Six Sigma, SCM, JDA, Supply Chain Management,Logistics,,,Industrial Products, Heavy Machinery,,,Transport,Distribution Manager,Supply Planner ( Leading MNC ),,,Bengaluru,,,
116,187c19b6ccf354211a968d922999fb46,2019-07-04 20:03:36+00:00,350000.0,3.5,ITES , BPO , KPO , LPO , Customer Service , Operations,dns, networking, windows troubleshooting, customer support, technical support, active directory, desktop troubleshooting, international voice process, windows server, cloud computing,Voice,,,BPO, Call Centre, ITeS,,Associate,Senior Associate -(Technical),Hiring For Technical Support Officer,,,Pune,Gurgaon,,
